GEO_ID,YEAR,TREATED,YEAR_TREATED,REL_YEAR,HRTDISEASE,INSURANCERATE,LOGPOP,LOGEMPLOY,OBESITY,PERCELIGIBLE
26055,2019,TRUE,2014,5,44.3,92.8,11.43150931455586,11.233608308850076,43.8,26.08198284080076
26057,2010,FALSE,2014,-4,70.1,84.3,10.659891182731087,10.42895545303899,35.3,44.93827160493827
26057,2011,FALSE,2014,-3,77.6,85.6,10.657141700932726,10.444240842543808,34.9,45.948545323395045
26057,2012,FALSE,2014,-2,74.8,85.1,10.653487544688856,10.445055743636631,36.3,45.66088117489986
26057,2013,FALSE,2014,-1,70.2,85.2,10.64894251271942,10.445346618882292,37.7,46.596306068601585
26057,2014,TRUE,2014,0,61.5,90.4,10.646781120036646,10.446334962324856,38.65,43.89484607402283
26057,2015,TRUE,2014,1,66,94.1,10.642515908352262,10.44403701346834,39.6,39.6011396011396
26057,2016,TRUE,2014,2,77.3,94,10.637680702532077,10.440507100384592,41,39.536199095022624
26057,2017,TRUE,2014,3,85.1,94.3,10.62907772158544,10.432054857778276,42.4,37.2644376899696
26057,2018,TRUE,2014,4,76.3,94.1,10.622960158263622,10.42871891360972,43.8,36.29893238434164
26057,2019,TRUE,2014,5,71.5,93.4,10.6192764635769,10.427860988847389,43.8,35.090521831735884
26059,2010,FALSE,2014,-4,77.9,84.6,10.758604761975464,10.522072811769169,35.3,45.16936425830135
26059,2011,FALSE,2014,-3,72.5,84.6,10.754322008931666,10.5208869556578,34.9,46.38609332113449
26059,2012,FALSE,2014,-2,67.5,84.3,10.749720560454843,10.519942655785933,36.3,48.330940416367554
26059,2013,FALSE,2014,-1,73.3,85.1,10.746411575914298,10.520994818887328,37.7,47.79518950437318
26059,2014,TRUE,2014,0,77.6,88.6,10.742508395585617,10.520077610373916,38.65,44.69314079422383
26059,2015,TRUE,2014,1,81.4,92.1,10.74025877317895,10.519915662682669,39.6,40.999650471862985
26059,2016,TRUE,2014,2,74.8,93.2,10.73691827854313,10.51759152575562,41,39.77133523887301
26059,2017,TRUE,2014,3,72.1,92.9,10.734416455259144,10.517050253753233,42.4,35.74249605055292
26059,2018,TRUE,2014,4,68.9,92.4,10.73269417750317,10.517510353630083,43.8,33.719193427931295
26059,2019,TRUE,2014,5,70.8,91.9,10.731100064464004,10.517753850242626,43.8,32.74709813577207
26061,2010,FALSE,2014,-4,67.4,84.4,10.496593378915849,10.298666606775791,35.3,49.26404995539696
26061,2011,FALSE,2014,-3,66.6,85.3,10.50138955117934,10.300954090533024,34.9,52.37242614145031
26061,2012,FALSE,2014,-2,65,85.6,10.505587952077706,10.304342048086609,36.3,52.185489238961615
26061,2013,FALSE,2014,-1,74.6,85.2,10.50490314249648,10.301155676342068,37.7,53.60018948365703
26061,2014,TRUE,2014,0,78.8,89.4,10.511594140108,10.310085352240224,38.65,49.211673934921166
26061,2015,TRUE,2014,1,75.5,91.7,10.509441521393695,10.309452535685944,39.6,46.85589519650655
26061,2016,TRUE,2014,2,76.2,93,10.506846777705052,10.310052056087594,41,47.81491002570694
26061,2017,TRUE,2014,3,72.4,93.3,10.50048169818916,10.303571541691811,42.4,41.39814309120699
26061,2018,TRUE,2014,4,67.9,92.8,10.501224548291416,10.305948151623994,43.8,43.727598566308245
26061,2019,TRUE,2014,5,54.1,91.6,10.493216773897585,10.29785800863868,43.8,43.06732055283103
26063,2010,FALSE,2014,-4,65,87,10.423530565351728,10.221941283654663,35.3,42.26190476190476
26063,2011,FALSE,2014,-3,58.6,87,10.41346281484728,10.21610611027794,34.9,41.79343474779824
26063,2012,FALSE,2014,-2,61.3,87.3,10.404293143019792,10.206070552676763,36.3,43.56709000552181
26063,2013,FALSE,2014,-1,69.9,88,10.39668877494838,10.201033318424798,37.7,41.31442596127625
26063,2014,TRUE,2014,0,70.7,88.9,10.389764303380709,10.196977725270886,38.65,40.50165990409443
26063,2015,TRUE,2014,1,75.3,91.8,10.38251286375232,10.19316762765058,39.6,38.306451612903224
26063,2016,TRUE,2014,2,69.7,93,10.374147216543994,10.187763831853076,41,35.14492753623188
26063,2017,TRUE,2014,3,70.5,93.1,10.365648004320835,10.180702535638066,42.4,31.569115815691156
26063,2018,TRUE,2014,4,70.7,92.3,10.359106973305016,10.17362918701092,43.8,30.877390326209227
26063,2019,TRUE,2014,5,75.3,91.7,10.352937647625682,10.167427498042906,43.8,29.899097185342537
26065,2010,FALSE,2014,-4,70.9,87.1,12.547408037817377,12.340218849119696,35.3,48.48802886192194
26065,2011,FALSE,2014,-3,65.3,86.8,12.547024121079932,12.342694881573074,34.9,49.40795499149549
26065,2012,FALSE,2014,-2,64.5,87.4,12.547258754377609,12.344751392765588,36.3,52.31716756975061
26065,2013,FALSE,2014,-1,61.4,88.6,12.547997844832569,12.345908498217376,37.7,50.28569387900864
26065,2014,TRUE,2014,0,62.8,90.2,12.551653274515376,12.350934604163749,38.65,50.17439832577607
26065,2015,TRUE,2014,1,61.4,92.3,12.55493565561428,12.35593987877052,39.6,46.65220776331888
26065,2016,TRUE,2014,2,59.8,93.1,12.558695892418804,12.361964665487148,41,46.69138090824838
26065,2017,TRUE,2014,3,56.4,93.8,12.56439373382952,12.368467817370286,42.4,42.77476487952221
26065,2018,TRUE,2014,4,54.1,93.7,12.57613162237438,12.381537414860915,43.8,41.108668132453865
26065,2019,TRUE,2014,5,58.2,92.5,12.579658294086707,12.386934804587778,43.8,40.48769396919229
26067,2010,FALSE,2014,-4,60.2,83.9,11.076758851984476,10.824606609266924,35.3,41.23258631132647
26067,2011,FALSE,2014,-3,61.1,84.2,11.07314837614432,10.819238138557774,34.9,43.52784360189573
26067,2012,FALSE,2014,-2,62.7,83.8,11.068963781457745,10.816573153461334,36.3,42.61087603823852
26067,2013,FALSE,2014,-1,64,84.5,11.065215475518311,10.815489098991852,37.7,41.36198232542021
26067,2014,TRUE,2014,0,61,90.3,11.066263292011726,10.81893793141259,38.65,40.114379084967325
26067,2015,TRUE,2014,1,55.4,93.6,11.067637862674893,10.833326096955552,39.6,37.052041134309754
26067,2016,TRUE,2014,2,51.9,93.6,11.068605176893389,10.837716429541295,41,36.02756892230576
26067,2017,TRUE,2014,3,47.8,94.2,11.068932603556638,10.841187463647785,42.4,30.748112560054903
26067,2018,TRUE,2014,4,47.6,93.3,11.069384588009834,10.839914189496584,43.8,29.599761051373957
26067,2019,TRUE,2014,5,49.5,93,11.071314910225713,10.84564094393601,43.8,27.994227994227995
26069,2010,FALSE,2014,-4,78.7,83.7,10.1819522754383,10.009827588307454,35.3,45.552297165200386
26069,2011,FALSE,2014,-3,90.4,84.4,10.172025031140222,10.008342940638508,34.9,48.08669150016932
26069,2012,FALSE,2014,-2,92.4,85.3,10.161225748614838,9.999978852724889,36.3,48.80832494125546
26069,2013,FALSE,2014,-1,92.3,85.9,10.152766577454964,9.993785190516908,37.7,49.29775280898877
26069,2014,TRUE,2014,0,89.1,88,10.146590581589942,9.990169708671852,38.65,46.39269406392694
26069,2015,TRUE,2014,1,84.4,92.1,10.142543822310389,9.985390068155764,39.6,42.5561797752809
26069,2016,TRUE,2014,2,83.6,92.2,10.141440895503818,9.983822525188405,41,41.21475054229935
26069,2017,TRUE,2014,3,87,92.4,10.139231385826076,9.979892883738533,42.4,38.059701492537314
26069,2018,TRUE,2014,4,87.1,92,10.136462615763628,9.978826909081944,43.8,34.623655913978496
26069,2019,TRUE,2014,5,79.5,91,10.134480218793737,9.978966013712034,43.8,35.1875808538163
26071,2010,FALSE,2014,-4,64.2,84.4,9.397400683117311,9.237760967552177,35.3,43.53356890459363
26071,2011,FALSE,2014,-3,57.7,83.8,9.389741000342472,9.23600811872476,34.9,44.71544715447154
26071,2012,FALSE,2014,-2,67.5,83.9,9.378985497953892,9.222861652529854,36.3,44.417475728155345
26071,2013,FALSE,2014,-1,68.8,85.4,9.369308003071827,9.213535262872702,37.7,43.05317324185249
26071,2014,TRUE,2014,0,70.2,88.7,9.36005264520451,9.204121072162266,38.65,41.79431072210066
26071,2015,TRUE,2014,1,66.9,92.1,9.35071082482346,9.197457746145169,39.6,39.171974522293
26071,2016,TRUE,2014,2,67.1,93.1,9.340754410698116,9.187583384853566,41,38.47583643122677
26071,2017,TRUE,2014,3,72.9,92.9,9.331761227180522,9.177300517897985,42.4,35.41284403669725
26071,2018,TRUE,2014,4,67.3,92.4,9.32473991228468,9.172326929777968,43.8,34.20138888888889
26071,2019,TRUE,2014,5,52.7,91.6,9.319374133000306,9.167537249650874,43.8,31.79650238473768
26073,2010,FALSE,2014,-4,68.9,86,11.14837674692692,10.97635459145238,35.3,54.84617929209394
26073,2011,FALSE,2014,-3,73.3,87.3,11.154262832601344,10.983698232023686,34.9,56.77460587984662
26073,2012,FALSE,2014,-2,74,87.5,11.158904139925626,10.988845725525822,36.3,55.69416066243682
26073,2013,FALSE,2014,-1,70,87.9,11.161948542146131,10.992773149181277,37.7,55.826461097167446
26073,2014,TRUE,2014,0,66.3,88.3,11.163453091561996,10.996685208502738,38.65,53.6680697534576
26073,2015,TRUE,2014,1,65.8,90.4,11.165762283308853,10.999011744605005,39.6,50.64575645756457
26073,2016,TRUE,2014,2,61.5,91.1,11.16441708369789,10.997338524102528,41,50.99507389162562
26073,2017,TRUE,2014,3,60.9,92.3,11.164388744247956,10.997438996322042,42.4,45.25381288413385
26073,2018,TRUE,2014,4,55,91.3,11.1672611099801,11.001366238850489,43.8,45.16458801881006
26073,2019,TRUE,2014,5,62.5,90.7,11.166031106219844,10.999396189629923,43.8,44.38234727307766
26075,2010,FALSE,2014,-4,70.6,87,11.992687574983911,11.759340131220698,35.3,41.618883260034515
26075,2011,FALSE,2014,-3,62.5,86.9,11.988128056162198,11.758049662132136,34.9,43.53925670686685
26075,2012,FALSE,2014,-2,64.2,88.3,11.984534055576166,11.75794791800288,36.3,44.80282222502205
26075,2013,FALSE,2014,-1,62.7,87.2,11.983716284300534,11.759816792413485,37.7,43.49245738914648
26075,2014,TRUE,2014,0,63.1,90.6,11.982472740102263,11.761814732702854,38.65,41.84966216216216
26075,2015,TRUE,2014,1,64.3,93.8,11.981421708681022,11.763349496965988,39.6,37.71061093247589
26075,2016,TRUE,2014,2,67,93.9,11.979692612454556,11.7636919653883,41,37.66804206042859
26075,2017,TRUE,2014,3,69.9,94.3,11.97659029641922,11.763271646874085,42.4,31.288169294134356
26075,2018,TRUE,2014,4,67.2,93.4,11.976112161639016,11.765627818525983,43.8,31.42751752120989
26075,2019,TRUE,2014,5,68.7,93.1,11.974367548554056,11.763800908022327,43.8,29.266826923076923
26077,2010,FALSE,2014,-4,54.2,83.3,12.418139071396562,12.191456345955894,35.3,48.38756222494769
26077,2011,FALSE,2014,-3,57.7,84,12.424444831965491,12.199994209209704,34.9,50.58886509635975
26077,2012,FALSE,2014,-2,55.5,84.8,12.43202823934419,12.2089684486422,36.3,49.50254695956702
26077,2013,FALSE,2014,-1,57.1,84.5,12.440207569783563,12.217329053785871,37.7,50.02712379299121
26077,2014,TRUE,2014,0,52.7,90.9,12.448508890224792,12.22752587062431,38.65,49.09560723514212
26077,2015,TRUE,2014,1,52.4,93.3,12.45586591743914,12.235689698502297,39.6,43.47410140768074
26077,2016,TRUE,2014,2,48.6,93.4,12.4630570800131,12.244263982904103,41,43.73394431715615
26077,2017,TRUE,2014,3,49.6,94.4,12.4677828499932,12.2492374934249,42.4,37.7821716922063
26077,2018,TRUE,2014,4,47.8,93.9,12.474468682229384,12.257440437142735,43.8,35.9658963428315
26077,2019,TRUE,2014,5,50.7,93.2,12.478939259062416,12.26338354774318,43.8,35.78768288533515
26079,2010,FALSE,2014,-4,58.4,86.1,9.76422548520262,9.543736453508645,35.3,44.64960134284515
26079,2011,FALSE,2014,-3,63.8,87.2,9.75967491717028,9.54108193388841,34.9,46.59938569548047
26079,2012,FALSE,2014,-2,67.4,87.4,9.7544653661431,9.53957217408476,36.3,47.22483537158984
26079,2013,FALSE,2014,-1,60.7,87.7,9.749286871458828,9.540363284917488,37.7,47.18634686346864
26079,2014,TRUE,2014,0,63.5,87.4,9.752897193903626,9.54230245311951,38.65,44.72789115646258
26079,2015,TRUE,2014,1,66.5,91,9.754407329521976,9.54638394530584,39.6,41.30434782608695
26079,2016,TRUE,2014,2,65.9,92.4,9.756089025531404,9.54987932996818,41,39.15547024952015
26079,2017,TRUE,2014,3,63.5,91.8,9.76180877420419,9.556055475678573,42.4,37.21541155866901
26079,2018,TRUE,2014,4,57.4,91.6,9.767839635939843,9.562967133068346,43.8,34.06408094435076
26079,2019,TRUE,2014,5,63.1,90.6,9.774801544908083,9.570389616553864,43.8,33.40857787810384
26081,2010,FALSE,2014,-4,57.9,82.7,13.303737819159734,13.034441040161829,35.3,43.81531678641411
26081,2011,FALSE,2014,-3,60.8,84.3,13.308089133331846,13.041073058454067,34.9,42.38304736764922
26081,2012,FALSE,2014,-2,62.1,84.4,13.313386961492183,13.048846000045932,36.3,43.71624321164859
26081,2013,FALSE,2014,-1,60.6,85.2,13.3204664156178,13.059072078162073,37.7,43.74094202898551
26081,2014,TRUE,2014,0,59.8,89.3,13.329996867165317,13.07146579418647,38.65,41.783360790774296
26081,2015,TRUE,2014,1,58.5,92.5,13.341643475183815,13.085608102558837,39.6,39.39631133506188
26081,2016,TRUE,2014,2,57.9,93.1,13.352445997596543,13.099454972168951,41,37.24007561436673
26081,2017,TRUE,2014,3,56.4,93.6,13.363544862603913,13.114565049331254,42.4,31.55922677339692
26081,2018,TRUE,2014,4,54.7,93.2,13.37411770891362,13.126865228847736,43.8,30.454281644066903
26081,2019,TRUE,2014,5,56.9,92.6,13.381832686297896,13.13667251168818,43.8,29.024696728046013
26083,2010,FALSE,2014,-4,69.4,79.4,7.660114319173928,7.451241684987676,35.3,41.11498257839721
26083,2011,FALSE,2014,-3,62.6,82,7.668093709082406,7.444248649496705,34.9,46.30350194552529
26083,2012,FALSE,2014,-2,59,82.1,7.681560362559537,7.508238774678663,36.3,46.93877551020408
26083,2013,FALSE,2014,-1,67.5,83,7.687538766201629,7.520234556474628,37.7,45.57522123893805
26083,2014,TRUE,2014,0,77.4,89.6,7.69484807238461,7.531552381407289,38.65,45.56962025316456
26083,2015,TRUE,2014,1,72.2,92.1,7.6953031349635665,7.539027055823995,39.6,36.283185840707965
26083,2016,TRUE,2014,2,69.6,93.3,7.693937325509272,7.533158807455563,41,34.375
26083,2017,TRUE,2014,3,64,92.9,7.666690200080086,7.502186486602924,42.4,32.29166666666667
26083,2018,TRUE,2014,4,63.4,93.8,7.6638772587034705,7.524021415206125,43.8,34.93975903614458
26083,2019,TRUE,2014,5,55.2,94,7.65491704784832,7.526717561352706,43.8,35.8974358974359
26085,2010,FALSE,2014,-4,62.7,85.6,9.360913230455555,9.146015161419625,35.3,49.06515580736544
26085,2011,FALSE,2014,-3,66.4,86.6,9.35824300189968,9.1838937219612,34.9,48.63102998696219
26085,2012,FALSE,2014,-2,66.1,87.1,9.353834471614912,9.185227671161108,36.3,52.19446320054018
26085,2013,FALSE,2014,-1,95,87.9,9.3487971151232,9.180705566846491,37.7,52.19899062725306
26085,2014,TRUE,2014,0,80.2,86.7,9.344084242025778,9.18142636181154,38.65,51.865671641791046
26085,2015,TRUE,2014,1,85.7,90.7,9.343646739284408,9.183277452426491,39.6,51.00401606425703
26085,2016,TRUE,2014,2,67.4,91.3,9.342683558963897,9.18307194482199,41,48.493543758967
26085,2017,TRUE,2014,3,64,92,9.364691031806109,9.206031100388085,42.4,43.613707165109034
26085,2018,TRUE,2014,4,62.3,91.2,9.372714290960442,9.217514575724184,43.8,41.52542372881356
26085,2019,TRUE,2014,5,63.5,90.8,9.380251908693456,9.22414465295258,43.8,39.509536784741144
26087,2010,FALSE,2014,-4,52.9,82.9,11.406942533429596,11.160768869332964,35.3,38.62620997766195
26087,2011,FALSE,2014,-3,51.6,83.9,11.39883809193246,11.159559326606043,34.9,40.37029583417186
26087,2012,FALSE,2014,-2,54.7,84.1,11.392180547268657,11.16034213893475,36.3,40.5249343832021
26087,2013,FALSE,2014,-1,57.9,84.2,11.388755828325348,11.163892673824131,37.7,40.04509582863585
26087,2014,TRUE,2014,0,57,90.4,11.38685190771486,11.166398852083312,38.65,37.29977116704806
26087,2015,TRUE,2014,1,59.2,92.6,11.387758988677334,11.17202544014686,39.6,35.330232558139535
26087,2016,TRUE,2014,2,57.5,93.2,11.388608630462848,11.177075034987192,41,34.81298808055898
26087,2017,TRUE,2014,3,60.2,93.7,11.387418929730506,11.178067924026015,42.4,28.60927152317881
26087,2018,TRUE,2014,4,60.6,91.5,11.387384917474751,11.182015728917522,43.8,28.63077434363576
26087,2019,TRUE,2014,5,62.6,92.3,11.38552381843552,11.184546390186345,43.8,28.085501858736063
26089,2010,FALSE,2014,-4,35.5,85.3,9.987690823818202,9.799126537211386,35.3,31.629735525375267
26089,2011,FALSE,2014,-3,32.4,87.9,9.984376056269468,9.800235922725651,34.9,33.978328173374614
26089,2012,FALSE,2014,-2,36.1,87.3,9.984007069594924,9.808627271512169,36.3,37.75469436675989
26089,2013,FALSE,2014,-1,34.7,87.2,9.984237702221238,9.81263243419204,37.7,34.48971359419121
26089,2014,TRUE,2014,0,34.1,88.1,9.98686316145718,9.820975130961664,38.65,33.28
26089,2015,TRUE,2014,1,31.5,91.4,9.988380019554093,9.827685839119846,39.6,31.2406576980568
26089,2016,TRUE,2014,2,31.9,92.1,9.988012507605816,9.832098956448474,41,30.049668874172188
26089,2017,TRUE,2014,3,34.9,91.5,9.97878053657156,9.820268973785195,42.4,23.684210526315788
26089,2018,TRUE,2014,4,38.7,91,9.982252521171782,9.830002463273653,43.8,22.436849925705797
26089,2019,TRUE,2014,5,41.7,91.1,9.982853107916869,9.833762270044565,43.8,22.0532319391635
26091,2010,FALSE,2014,-4,62.2,90.6,11.521994219230104,11.289569391074696,35.3,41.61227430702721
26091,2011,FALSE,2014,-3,59.5,89.8,11.5174750996688,11.289944400454324,34.9,41.97658758935046
26091,2012,FALSE,2014,-2,57.4,90.9,11.511704720164392,11.286300861819363,36.3,42.98981426003595
26091,2013,FALSE,2014,-1,54.2,91.1,11.507963173140414,11.285384760331572,37.7,42.70791882212495
26091,2014,TRUE,2014,0,56.2,90.6,11.50546772502964,11.286476456647293,38.65,39.82749178532311
26091,2015,TRUE,2014,1,58.2,93.2,11.50188473985325,11.286714714606548,39.6,36.046065259117086
26091,2016,TRUE,2014,2,59.5,93.7,11.49956663176724,11.287654652639844,41,34.31372549019608
26091,2017,TRUE,2014,3,63,94.1,11.498674399200368,11.289356823317922,42.4,30.22636484687084
26091,2018,TRUE,2014,4,64.7,94.1,11.497547832925903,11.289944400454324,43.8,28.32317761227714
26091,2019,TRUE,2014,5,69.2,92.7,11.496602974965286,11.28991940420376,43.8,28.641660597232335
26093,2010,FALSE,2014,-4,45.4,83,12.108184144711048,11.844751209059444,35.3,33.752305485347364
26093,2011,FALSE,2014,-3,43,83.6,12.108250312910636,11.850803855350833,34.9,34.57007874015748
26093,2012,FALSE,2014,-2,43.7,85.4,12.109991168352488,11.86011153156974,36.3,35.44070796460177
26093,2013,FALSE,2014,-1,43.1,85.7,12.113968321474534,11.87039009702321,37.7,33.74162403631386
26093,2014,TRUE,2014,0,44.3,92.9,12.118683015193584,11.8833159197949,38.65,30.086987714106357
26093,2015,TRUE,2014,1,45.8,95.3,12.125897845799532,11.898174260226142,39.6,27.037236913113873
26093,2016,TRUE,2014,2,46.3,96.1,12.132646748402694,11.911547210596384,41,25.145914396887157
26093,2017,TRUE,2014,3,48.9,95.9,12.138575084081149,11.921738296527217,42.4,21.57714995343061
26093,2018,TRUE,2014,4,45.1,95.3,12.146757790594494,11.93568679398682,43.8,20.92278970529404
26093,2019,TRUE,2014,5,48.7,95,12.153483775404595,11.946440146391804,43.8,19.168562041950977
26095,2010,FALSE,2014,-4,61.2,78.3,8.807621489536043,8.64241515616962,35.3,43.78378378378379
26095,2011,FALSE,2014,-3,60.4,79.1,8.803424211600703,8.635153989049803,34.9,42.20963172804532
26095,2012,FALSE,2014,-2,58.7,80.5,8.793308627496552,8.626764827845529,36.3,42.57748776508972
26095,2013,FALSE,2014,-1,57.3,80.3,8.787220328629298,8.620832226175724,37.7,42.04355108877722
26095,2014,TRUE,2014,0,56.7,87.5,8.781401907682376,8.61993026886735,38.65,41.86507936507937
26095,2015,TRUE,2014,1,55.4,90.2,8.776012719182917,8.614501373883236,39.6,36.92307692307693
26095,2016,TRUE,2014,2,52.4,91.4,8.771990436532242,8.61323037961318,41,34.60410557184751
26095,2017,TRUE,2014,3,53.2,92.4,8.764990330169104,8.60922527686273,42.4,33.33333333333333
26095,2018,TRUE,2014,4,53.5,92.2,8.758412389457677,8.60337088765729,43.8,34.32343234323432
26095,2019,TRUE,2014,5,64.7,91.2,8.754318540250866,8.599878558034845,43.8,29.34131736526946
26097,2010,FALSE,2014,-4,60.8,86,9.33087517360492,9.151969458649852,35.3,38.080000000000005
26097,2011,FALSE,2014,-3,59.6,86.1,9.32349046990884,9.145588494746486,34.9,39.18617614269788
26097,2012,FALSE,2014,-2,58.2,86.4,9.318656515459642,9.14633504200027,36.3,42.25437010247137
26097,2013,FALSE,2014,-1,58.7,87.5,9.31461029315198,9.144841389743489,37.7,39.034819792303
26097,2014,TRUE,2014,0,59,84.1,9.312896960301275,9.14622842650894,38.65,38.799076212471135
26097,2015,TRUE,2014,1,58.1,87.7,9.309642573050043,9.146974496354362,39.6,36.4476386036961
26097,2016,TRUE,2014,2,54.4,88.3,9.30546871706776,9.151014905891367,41,34.21342134213422
26097,2017,TRUE,2014,3,54.4,88.5,9.290629203204986,9.134862230800223,42.4,30.542986425339368
26097,2018,TRUE,2014,4,55.8,87.6,9.28887424963029,9.13701670755734,43.8,31.380753138075313
26097,2019,TRUE,2014,5,59.8,87,9.285447844462988,9.14120463314132,43.8,31.55778894472362
26099,2010,FALSE,2014,-4,65.6,83.8,13.638164602311566,13.408289408918336,35.3,38.39213871902156
26099,2011,FALSE,2014,-3,65.6,84.5,13.640224593247035,13.41268995008102,34.9,40.31834275105759
26099,2012,FALSE,2014,-2,65.4,84.9,13.643260908791149,13.41884957951714,36.3,39.85980826718895
26099,2013,FALSE,2014,-1,64.9,84.5,13.64732501526199,13.426504257519378,37.7,39.6301927290614
26099,2014,TRUE,2014,0,62.4,90,13.65221956579692,13.434024637287552,38.65,39.13213338914469
26099,2015,TRUE,2014,1,63.4,92.8,13.65849293905842,13.443408656650185,39.6,34.92244613777898
26099,2016,TRUE,2014,2,61.6,93.8,13.66434225974584,13.451790857898835,41,34.14878238630046
26099,2017,TRUE,2014,3,61.6,93.6,13.66935003828514,13.459411162651366,42.4,29.397626883769274
26099,2018,TRUE,2014,4,59.5,93.6,13.674757724818967,13.466459336604537,43.8,28.29391345594101
26099,2019,TRUE,2014,5,60.4,92.7,13.67662198409179,13.47112408623939,43.8,28.01286715429097
26101,2010,FALSE,2014,-4,56.8,87.2,10.124669180536795,9.937840668907793,35.3,41.00432324575989
26101,2011,FALSE,2014,-3,60.9,86.2,10.120733748584254,9.934743942186682,34.9,42.25795176511709
26101,2012,FALSE,2014,-2,57.3,87.3,10.116701972772454,9.938227086340024,36.3,44.55807158509862
26101,2013,FALSE,2014,-1,56.5,87.5,10.111558074352816,9.935906338791629,37.7,42.61404779145547
26101,2014,TRUE,2014,0,46.7,88.1,10.108263446492153,9.935179999268618,38.65,41.52215799614643
26101,2015,TRUE,2014,1,48.8,91.3,10.107896705794088,9.9362451167743,39.6,38.81578947368421
26101,2016,TRUE,2014,2,50.6,91.9,10.104998803723223,9.933386102881991,41,36.080983369486624
26101,2017,TRUE,2014,3,51.1,92.5,10.103649027458411,9.936099940263604,42.4,33.43725643024162
26101,2018,TRUE,2014,4,50.1,92.2,10.104140066014804,9.93986769662888,43.8,31.20300751879699
26101,2019,TRUE,2014,5,52.8,91.8,10.10467175249591,9.93991590914968,43.8,29.190751445086704
26103,2010,FALSE,2014,-4,61.7,84.1,11.10516773080218,10.925452750780426,35.3,41.75614060891308
26103,2011,FALSE,2014,-3,56,85.3,11.110341203236452,10.932606844675604,34.9,43.71265616512765
26103,2012,FALSE,2014,-2,56.4,85.4,11.115101091958016,10.93743686787837,36.3,45.12752469408816
26103,2013,FALSE,2014,-1,60.7,85.7,11.117776957264017,10.940703046338914,37.7,44.6734353689953
26103,2014,TRUE,2014,0,65.6,91,11.120401260994864,10.944011583428672,38.65,43.43584305408271
26103,2015,TRUE,2014,1,63.4,94.4,11.121096954384972,10.945635304223112,39.6,38.323559848223525
26103,2016,TRUE,2014,2,65.4,94.6,11.118667323560146,10.944470728367602,41,38.91891891891892
26103,2017,TRUE,2014,3,61.6,94.3,11.114609739015275,10.940029383003267,42.4,34.85005170630817
26103,2018,TRUE,2014,4,60.5,94,11.111537035902613,10.935764150568996,43.8,33.48669076569175
26103,2019,TRUE,2014,5,53.4,93.6,11.107750314820192,10.932320946596322,43.8,32.49843456480902
26105,2010,FALSE,2014,-4,59.2,83.2,10.265174913298395,10.05702375789833,35.3,43.57298474945534
26105,2011,FALSE,2014,-3,61.2,83.6,10.264025027289158,10.056937987248991,34.9,44.99261447562777
26105,2012,FALSE,2014,-2,68,85.1,10.263676315774656,10.05569348542546,36.3,44.95055439017081
26105,2013,FALSE,2014,-1,71.5,86.1,10.26283891167827,10.056337386630338,37.7,44.14860681114551
26105,2014,TRUE,2014,0,68.4,88.9,10.264826602601737,10.058609189403429,38.65,42.520941364180295
26105,2015,TRUE,2014,1,59,92.4,10.265035603577836,10.060491301345794,39.6,39.37610359034726
26105,2016,TRUE,2014,2,61.8,92.8,10.266566944147854,10.062540482390729,41,38.08630393996248
26105,2017,TRUE,2014,3,64.5,93.6,10.268130666124035,10.06658381534495,42.4,32.62411347517731
26105,2018,TRUE,2014,4,62.4,92.9,10.271043087571073,10.070695471520034,43.8,31.293817718291905
26105,2019,TRUE,2014,5,62.5,91.8,10.273463642713988,10.074200320662364,43.8,30.871737923375903
26107,2010,FALSE,2014,-4,66.5,84.5,10.66265652863807,10.461874013730402,35.3,52.765881513204846
26107,2011,FALSE,2014,-3,70.1,84.9,10.664690498970018,10.470986472491523,34.9,53.117657690222295
26107,2012,FALSE,2014,-2,68.5,85.2,10.667722076311636,10.474890738187725,36.3,53.45381526104418
26107,2013,FALSE,2014,-1,67.5,85.8,10.669118172124406,10.477569625937134,37.7,51.26068844551634
26107,2014,TRUE,2014,0,71.2,89.3,10.674197445043864,10.488325429589224,38.65,50.17113519680547
26107,2015,TRUE,2014,1,69.5,92.2,10.675931008412125,10.494242031340844,39.6,45.609177215189874
26107,2016,TRUE,2014,2,69.2,92.5,10.674960583197336,10.493715679088233,41,44.40802949610816
26107,2017,TRUE,2014,3,65.9,93.5,10.673155862670484,10.49318904964302,42.4,41.1313518696069
26107,2018,TRUE,2014,4,62.9,91.7,10.675076159402636,10.497891165957215,43.8,38.96152409413523
26107,2019,TRUE,2014,5,64.5,91.9,10.674775633480014,10.49772558476686,43.8,36.70150987224158
26109,2010,FALSE,2014,-4,64.1,88.7,10.095965689539453,9.883335864325277,35.3,38.515312916111846
26109,2011,FALSE,2014,-3,55,89.2,10.091542641177844,9.883743923499516,34.9,40.46222835460503
26109,2012,FALSE,2014,-2,51.7,88.6,10.087515985121769,9.888170848424236,36.3,42.9595127194554
26109,2013,FALSE,2014,-1,56.8,89.6,10.082344782138865,9.889490042892277,37.7,40.55576417574164
26109,2014,TRUE,2014,0,64.4,89.9,10.079036225042652,9.886849911383104,38.65,37.7207062600321
26109,2015,TRUE,2014,1,68.1,93.2,10.073947369564896,9.886646535340102,39.6,35.91606133979015
26109,2016,TRUE,2014,2,75,92.5,10.067645138702412,9.88257030428074,41,34.78260869565217
